,ID,AGE GROUP,CHANNEL OF SALE,SALES
9202,866900602,46-55,phone,1
9203,500387536,26-35,internet,1
9204,199938281,36-45,phone,0
9205,400874694,26-35,internet,1
9206,721387820,36-45,internet,0
9207,618599589,46-55,phone,1
9208,904231734,26-35,internet,0
9209,566359736,26-35,phone,1
9210,568522916,56+,phone,1
9211,214987993,18-25,phone,1
9212,964012735,56+,phone,0
9213,113694427,46-55,phone,1
9214,323748290,26-35,internet,1
9215,537766961,46-55,phone,1
9216,209581904,26-35,internet,0
9217,437466746,26-35,internet,1
9218,643683314,26-35,internet,0
9219,297246137,56+,phone,1
9220,859323497,36-45,phone,1
9221,247416658,26-35,internet,0
9222,890988064,36-45,internet,0
9223,921702845,46-55,internet,1
9224,377471292,46-55,phone,0
9225,411703580,26-35,internet,0
9226,856278060,56+,internet,0
9227,713973280,26-35,phone,1
9228,535873914,26-35,phone,1
9229,473831524,36-45,phone,0
9230,345991590,36-45,internet,1
9231,621150757,36-45,phone,0
9232,770266518,26-35,phone,1
9233,632482481,56+,phone,1
9234,329757858,36-45,phone,1
9235,956573210,36-45,phone,1
9236,952683336,36-45,internet,1
9237,645304299,18-25,internet,1
9238,837763246,18-25,internet,1
9239,605588003,18-25,internet,0
9240,144941034,36-45,phone,0
9241,909148337,36-45,phone,1
9242,941001527,56+,internet,0
9243,101612893,46-55,phone,1
9244,575095587,36-45,phone,1
9245,612405775,36-45,phone,0
9246,777972318,18-25,internet,0
9247,381634399,18-25,phone,0
9248,515086553,26-35,internet,1
9249,701215181,56+,phone,1
9250,379539432,36-45,phone,0
9251,664265560,26-35,internet,1
9252,805783399,36-45,phone,0
9253,330203612,26-35,internet,0
9254,202122509,26-35,internet,0
9255,349265864,26-35,phone,0
9256,479682145,26-35,internet,0
9257,788652485,18-25,internet,1
9258,543614678,36-45,phone,0
9259,654220906,36-45,phone,1
9260,948811358,36-45,phone,0
9261,928280189,26-35,internet,1
9262,687181814,26-35,internet,0
9263,224126535,26-35,internet,1
9264,436010009,18-25,internet,0
9265,341441881,36-45,phone,1
9266,669766270,46-55,phone,1
9267,574707457,36-45,phone,1
9268,711138971,26-35,internet,0
9269,383474253,36-45,phone,0
9270,738592932,26-35,phone,1
9271,724733077,56+,phone,0
9272,383796276,26-35,phone,0
9273,567202501,36-45,phone,0
9274,967265383,36-45,internet,1
9275,663792421,46-55,phone,1
9276,629972754,46-55,internet,1
9277,760124207,26-35,internet,1
9278,543776427,46-55,internet,1
9279,885843582,36-45,phone,1
9280,832376758,36-45,phone,0
9281,389765316,46-55,phone,0
9282,841446804,26-35,internet,0
9283,689704914,46-55,internet,1
9284,823742952,18-25,internet,1
9285,340253162,26-35,internet,0
9286,433699404,36-45,phone,1
9287,688333289,26-35,internet,0
9288,332083588,46-55,phone,1
9289,365386457,46-55,internet,0
9290,467407838,36-45,phone,1
9291,544131285,18-25,phone,0
9292,197753177,36-45,internet,1
9293,747784590,46-55,phone,0
9294,686713547,26-35,internet,0
9295,363838574,36-45,phone,0
9296,347185531,56+,phone,0
9297,891819159,26-35,internet,0
9298,984141595,36-45,phone,0
9299,606847821,46-55,phone,0
9300,263159729,36-45,phone,1
9301,443993464,18-25,internet,0
9302,307138832,26-35,internet,0
9303,703978827,18-25,internet,1
9304,783351370,36-45,internet,1
9305,454234164,46-55,phone,0
9306,363731216,36-45,phone,0
9307,496555537,36-45,phone,1
9308,457490500,36-45,phone,1
9309,399803759,18-25,internet,1
9310,553314217,36-45,phone,1
9311,309756904,36-45,internet,0
9312,694902599,36-45,phone,0
9313,639791499,18-25,internet,0
9314,298728652,18-25,internet,1
9315,103542476,26-35,internet,1
9316,447515406,46-55,phone,1
9317,199802869,46-55,phone,1
9318,811945658,36-45,phone,0
9319,394901883,36-45,phone,1
9320,858998437,26-35,internet,0
9321,722322360,56+,internet,0
9322,301767375,18-25,internet,1
9323,850045140,46-55,phone,0
9324,216890216,26-35,internet,0
9325,289172679,36-45,phone,1
9326,637880648,36-45,phone,1
9327,607072255,26-35,internet,1
9328,782860392,56+,phone,0
9329,148394100,46-55,phone,1
9330,368119653,26-35,internet,1
9331,898502900,26-35,phone,0
9332,487136156,26-35,internet,0
9333,711370556,36-45,phone,0
9334,177931056,36-45,phone,0
9335,676463205,18-25,internet,1
9336,251265867,26-35,internet,1
9337,570991474,46-55,phone,1
9338,729074397,26-35,phone,1
9339,412908279,18-25,internet,0
9340,845089682,56+,phone,1
9341,894688172,36-45,phone,0
9342,559954124,26-35,internet,0
9343,343419904,56+,phone,1
9344,256070474,26-35,internet,0
9345,929168387,26-35,phone,1
9346,640262954,26-35,phone,1
9347,276574720,36-45,phone,1
9348,441681883,26-35,internet,1
9349,750027130,56+,phone,1
9350,200073835,36-45,phone,1
9351,906224397,56+,phone,0
9352,457169934,26-35,internet,0
9353,741027287,26-35,internet,1
9354,310683879,46-55,phone,1
9355,773096934,18-25,phone,1
9356,453512010,26-35,internet,1
9357,440118667,46-55,phone,0
9358,609317270,46-55,phone,0
9359,253244445,56+,internet,1
9360,943811338,18-25,phone,0
9361,547080019,26-35,phone,1
9362,905599765,36-45,phone,1
9363,557206505,36-45,internet,0
9364,901839183,36-45,phone,1
9365,614786305,36-45,phone,0
9366,185475276,26-35,internet,1
9367,936294955,26-35,internet,0
9368,906527471,36-45,phone,1
9369,662359868,26-35,phone,1
9370,328140382,26-35,internet,1
9371,576026287,26-35,internet,0
9372,652382155,36-45,phone,1
9373,873833207,26-35,internet,1
9374,805803296,18-25,internet,0
9375,642680849,18-25,phone,1
9376,312857519,26-35,internet,1
9377,666610167,36-45,internet,1
9378,845233267,46-55,internet,1
9379,865799166,26-35,internet,0
9380,603089085,56+,phone,1
9381,514519097,26-35,internet,1
9382,208790935,26-35,phone,1
9383,320413959,56+,internet,0
9384,262985635,56+,phone,0
9385,731099408,26-35,internet,0
9386,412409192,36-45,internet,1
9387,716079400,26-35,internet,0
9388,599238234,56+,phone,0
9389,781361134,36-45,internet,1
9390,894352716,36-45,phone,0
9391,238454894,46-55,phone,0
9392,491317213,36-45,internet,1
9393,395660900,18-25,phone,0
9394,818561071,56+,phone,1
9395,396701794,46-55,phone,0
9396,919251334,56+,internet,1
9397,428297804,26-35,internet,0
9398,445344250,26-35,internet,1
9399,832612630,46-55,phone,0
9400,473010204,36-45,phone,1
9401,783387731,56+,phone,1
9402,488324628,26-35,internet,0
9403,439011633,26-35,internet,0
9404,755095131,26-35,internet,0
9405,859319103,56+,phone,0
9406,218108438,46-55,phone,1
9407,890123443,26-35,phone,0
9408,438242835,36-45,phone,1
9409,505543370,36-45,phone,1
9410,197420843,26-35,phone,0
9411,742387775,46-55,phone,1
9412,776883613,46-55,phone,1
9413,224687149,56+,phone,1
9414,910220096,46-55,phone,1
9415,522130301,26-35,phone,0
9416,314531857,26-35,internet,0
9417,512646814,46-55,internet,0
9418,693742807,26-35,internet,0
9419,422585072,36-45,internet,1
9420,130534866,26-35,phone,1
9421,959870630,46-55,phone,0
9422,128766985,56+,phone,1
9423,157793098,18-25,internet,0
9424,640813712,36-45,phone,0
9425,585159580,26-35,internet,1
9426,885315563,26-35,internet,0
9427,563307515,36-45,phone,1
9428,947046571,26-35,internet,0
9429,821926658,26-35,internet,1
9430,724825242,26-35,internet,1
9431,664490469,56+,phone,1
9432,745573117,18-25,internet,1
9433,994755704,36-45,phone,0
9434,301098581,46-55,phone,0
9435,726497265,46-55,phone,1
9436,194609623,18-25,internet,0
9437,231709594,46-55,internet,1
9438,946002923,18-25,internet,1
9439,377075394,46-55,phone,1
9440,755099705,56+,phone,1
9441,553160019,26-35,internet,1
9442,739906349,26-35,internet,0
9443,109883967,56+,phone,0
9444,382566359,26-35,internet,0
9445,234794771,26-35,internet,0
9446,167204311,26-35,phone,0
9447,109839265,56+,internet,1
9448,606857335,26-35,internet,1
9449,200773891,36-45,phone,1
9450,532514034,26-35,internet,0
9451,899600592,36-45,phone,1
9452,911936547,56+,phone,0
9453,547455991,36-45,phone,1
9454,203784452,46-55,phone,0
9455,610694768,36-45,phone,1
9456,876672241,26-35,internet,0
9457,974386321,26-35,phone,1
9458,869006730,18-25,internet,1
9459,749242924,26-35,phone,0
9460,821125406,26-35,internet,0
9461,500757249,46-55,internet,0
9462,396803345,26-35,internet,1
9463,602849899,46-55,phone,0
9464,727417291,26-35,internet,1
9465,335933842,18-25,internet,0
9466,908740387,56+,internet,0
9467,502234102,26-35,internet,1
9468,533266593,36-45,internet,1
9469,277853673,46-55,internet,1
9470,817882064,26-35,phone,0
9471,112192417,56+,phone,1
9472,875803333,36-45,phone,1
9473,520865073,56+,phone,1
9474,566643903,26-35,internet,0
9475,915887751,36-45,internet,0
9476,700046971,46-55,phone,0
9477,798391176,36-45,phone,0
9478,421448583,36-45,phone,0
9479,434790894,36-45,phone,1
9480,249086642,36-45,phone,1
9481,693142432,26-35,internet,1
9482,182248903,46-55,internet,1
9483,760359547,46-55,phone,1
9484,571771517,46-55,phone,0
9485,228654169,26-35,internet,1
9486,793764784,36-45,phone,0
9487,495884124,18-25,internet,0
9488,386679295,36-45,phone,0
9489,972369082,26-35,internet,1
9490,994369330,18-25,internet,0
9491,574009592,56+,internet,0
9492,109171734,36-45,phone,0
9493,772632525,18-25,internet,0
9494,714227894,26-35,internet,1
9495,165222618,36-45,phone,1
9496,536810238,46-55,phone,0
9497,705491161,26-35,internet,1
9498,533534449,36-45,phone,1
9499,388126586,36-45,phone,0
9500,119129900,46-55,phone,0
9501,581068841,46-55,internet,1
9502,348838739,26-35,phone,0
9503,599930758,46-55,phone,0
9504,971962477,46-55,phone,1
9505,694280331,26-35,internet,0
9506,939188576,46-55,internet,1
9507,283476362,46-55,phone,1
9508,309293229,56+,internet,1
9509,193215805,46-55,phone,0
9510,152266146,46-55,internet,0
9511,699829908,56+,phone,1
9512,748508234,26-35,internet,1
9513,297528053,18-25,internet,0
9514,244125029,26-35,internet,0
9515,927329963,26-35,internet,1
9516,284575218,18-25,internet,1
9517,760903608,46-55,internet,1
9518,183613571,18-25,internet,1
9519,677306685,56+,internet,0
9520,290593159,26-35,internet,1
9521,364669498,36-45,phone,0
9522,850689801,18-25,internet,1
9523,977520825,56+,phone,1
9524,245219403,36-45,phone,1
9525,866260281,18-25,internet,0
9526,471587220,56+,phone,1
9527,595583752,36-45,phone,1
9528,450362741,46-55,phone,1
9529,758839919,18-25,internet,0
9530,455042344,36-45,phone,1
9531,565907464,26-35,phone,0
9532,150173329,36-45,phone,1
9533,240283059,26-35,internet,0
9534,584348753,46-55,phone,0
9535,692097279,26-35,internet,0
9536,814176452,26-35,internet,1
9537,591092010,36-45,internet,1
9538,934389811,56+,phone,1
9539,537935656,26-35,internet,0
9540,380943330,56+,phone,0
9541,735734346,26-35,internet,1
9542,989384560,56+,internet,0
9543,567524652,36-45,phone,0
9544,171243156,18-25,internet,1
9545,826708382,56+,phone,0
9546,408647143,56+,phone,1
9547,882329411,56+,phone,0
9548,571772685,36-45,phone,0
9549,539951219,36-45,internet,0
9550,778455755,26-35,internet,1
9551,477269126,56+,phone,0
9552,566849078,26-35,internet,0
9553,452720156,18-25,internet,1
9554,142839840,36-45,phone,0
9555,305854780,46-55,internet,1
9556,800720198,46-55,internet,0
9557,598557404,26-35,internet,0
9558,351603430,36-45,internet,0
9559,685770637,46-55,phone,1
9560,882303860,36-45,phone,0
9561,547837490,36-45,phone,0
9562,125338099,26-35,internet,1
9563,553308690,46-55,phone,1
9564,770180137,36-45,phone,1
9565,395682896,36-45,phone,0
9566,424899448,56+,phone,0
9567,535951965,36-45,phone,0
9568,934367459,26-35,internet,0
9569,372608847,26-35,internet,1
9570,345886735,36-45,phone,1
9571,478626379,56+,phone,0
9572,562848353,36-45,phone,1
9573,637283117,36-45,internet,0
9574,937117332,26-35,phone,0
9575,614890923,26-35,internet,1
9576,805985811,36-45,phone,0
9577,189943090,26-35,internet,1
9578,724620903,46-55,internet,1
9579,368701770,36-45,phone,1
9580,142695496,36-45,phone,1
9581,516553224,56+,phone,0
9582,359969893,26-35,internet,0
9583,709812685,46-55,phone,1
9584,181866401,56+,phone,1
9585,494489184,36-45,phone,1
9586,645838110,26-35,internet,0
9587,996967586,26-35,internet,1
9588,425771143,36-45,phone,1
9589,501892809,36-45,phone,1
9590,601965276,46-55,phone,1
9591,830908198,46-55,phone,0
9592,242677262,26-35,phone,1
9593,488492298,18-25,internet,1
9594,429964819,46-55,phone,0
9595,760705625,36-45,internet,1
9596,357841843,26-35,internet,1
9597,711887937,26-35,internet,0
9598,626424914,26-35,internet,1
9599,356157561,18-25,internet,1
9600,317189771,26-35,internet,0
9601,965450480,26-35,phone,0
9602,322768757,26-35,internet,0
9603,142975844,26-35,internet,1
9604,898089232,46-55,internet,1
9605,960316906,36-45,phone,1
9606,574136569,46-55,internet,0
9607,412208482,46-55,internet,0
9608,417897694,26-35,internet,0
9609,681013281,36-45,phone,1
9610,349651142,18-25,internet,1
9611,704385321,26-35,phone,1
9612,705007491,18-25,internet,1
9613,248970612,18-25,internet,1
9614,465629528,56+,phone,0
9615,493252337,56+,phone,0
9616,176415996,36-45,phone,0
9617,515298349,26-35,internet,0
9618,325340821,46-55,phone,1
9619,959267129,18-25,internet,1
9620,543851513,26-35,internet,1
9621,484455987,36-45,phone,0
9622,253679994,18-25,internet,1
9623,728573119,36-45,phone,0
9624,379780343,18-25,internet,1
9625,186425014,46-55,phone,0
9626,342215670,36-45,internet,0
9627,715009078,56+,phone,1
9628,750981678,36-45,phone,1
9629,592185016,36-45,phone,0
9630,831281763,26-35,phone,0
9631,832459111,46-55,internet,0
9632,428579502,26-35,internet,0
9633,693685324,46-55,phone,1
9634,667466538,18-25,internet,1
9635,573685380,26-35,internet,1
9636,377750810,46-55,phone,1
9637,674582314,46-55,phone,0
9638,428769260,46-55,phone,0
9639,565975665,18-25,internet,1
9640,201219593,26-35,internet,0
9641,658841117,18-25,phone,0
9642,525036903,36-45,internet,0
9643,233796155,36-45,internet,0
9644,660322453,26-35,internet,1
9645,795210197,26-35,internet,1
9646,547862017,26-35,phone,1
9647,276922976,26-35,internet,0
9648,837275701,56+,internet,0
9649,996936247,26-35,internet,0
9650,394670509,36-45,internet,1
9651,821063453,56+,phone,1
9652,937060302,26-35,internet,0
9653,739662250,56+,internet,0
9654,548619618,36-45,phone,0
9655,370402305,36-45,phone,0
9656,779879065,46-55,phone,1
9657,150905759,36-45,phone,1
9658,752038019,36-45,phone,1
9659,405145135,26-35,internet,1
9660,556606711,36-45,phone,1
9661,575439845,56+,phone,1
9662,211855127,46-55,phone,1
9663,446291340,56+,internet,0
9664,416978192,36-45,phone,0
9665,844087191,26-35,internet,1
9666,759359492,46-55,phone,1
9667,667716273,36-45,phone,0
9668,277855787,26-35,internet,1
9669,292976382,46-55,internet,0
9670,739684065,36-45,phone,0
9671,906422280,56+,phone,0
9672,275111582,26-35,phone,0
9673,891436481,46-55,internet,0
9674,601878461,36-45,phone,1
9675,708849890,36-45,internet,0
9676,303572344,26-35,internet,0
9677,861517201,26-35,internet,0
9678,571958696,18-25,internet,0
9679,660766041,26-35,phone,1
9680,517634320,46-55,phone,1
9681,231801327,36-45,phone,1
9682,897916535,26-35,phone,1
9683,393602332,26-35,internet,0
9684,739778272,26-35,internet,1
9685,512284784,26-35,internet,1
9686,336448830,36-45,phone,0
9687,482622525,36-45,phone,1
9688,721173355,18-25,phone,0
9689,215971851,46-55,phone,0
9690,756018858,26-35,internet,0
9691,426804703,26-35,internet,0
9692,447455510,36-45,phone,1
9693,353949761,26-35,internet,1
9694,315857585,36-45,internet,1
9695,149192372,26-35,internet,1
9696,434831645,18-25,phone,0
9697,967710425,36-45,phone,1
9698,269178607,26-35,internet,0
9699,612543848,56+,phone,0
9700,216120213,46-55,phone,1
9701,517941391,36-45,phone,1
9702,758915449,36-45,phone,0
9703,887592579,56+,phone,0
9704,617195993,26-35,internet,1
9705,696245524,26-35,internet,1
9706,220854849,46-55,phone,0
9707,591853401,56+,phone,0
9708,107482059,26-35,internet,1
9709,568305092,18-25,internet,1
9710,578646366,26-35,internet,1
9711,321092993,36-45,internet,1
9712,788817116,36-45,phone,1
9713,906978294,18-25,phone,1
9714,791427452,56+,internet,1
9715,949787578,18-25,internet,0
9716,630369677,46-55,phone,0
9717,914059539,46-55,phone,1
9718,228623176,36-45,phone,1
9719,161886247,26-35,internet,1
9720,741019820,26-35,internet,1
9721,856087618,56+,phone,0
9722,112888059,36-45,phone,0
9723,293015293,36-45,phone,1
9724,432100188,36-45,phone,1
9725,113292197,26-35,phone,1
9726,194302036,46-55,phone,1
9727,307931947,46-55,phone,1
9728,784941524,26-35,internet,0
9729,693133975,26-35,internet,0
9730,692015630,46-55,phone,0
9731,946802748,36-45,phone,0
9732,532276872,36-45,phone,1
9733,538400711,26-35,internet,1
9734,607519347,18-25,internet,0
9735,670897799,26-35,internet,1
9736,946723138,36-45,phone,0
9737,425732513,36-45,internet,0
9738,294491124,46-55,internet,1
9739,255083601,46-55,phone,0
9740,986295974,26-35,internet,1
9741,942811008,26-35,internet,1
9742,707531139,56+,phone,0
9743,981281432,18-25,internet,1
9744,928326972,46-55,phone,1
9745,414418408,56+,phone,1
9746,873119329,36-45,internet,0
9747,621999114,46-55,phone,1
9748,730900318,26-35,internet,0
9749,219130194,36-45,internet,1
9750,635291984,46-55,phone,0
9751,176536609,56+,internet,1
9752,245635475,18-25,internet,1
9753,233247512,26-35,internet,1
9754,357910554,36-45,phone,0
9755,397945272,26-35,internet,0
9756,390495010,46-55,phone,1
9757,800306488,36-45,phone,0
9758,766579818,36-45,phone,1
9759,450656817,56+,phone,0
9760,876059363,46-55,phone,1
9761,170586066,46-55,phone,0
9762,910428408,18-25,internet,0
9763,119860051,56+,internet,1
9764,200883934,36-45,phone,1
9765,213692362,36-45,phone,0
